Institution,Generel trivsel,Faglig trivsel,Ro og orden,Social trivsel,Støtte og inspiration,Karaktergennemsnit,Antal karakterer
Søgårdsskolen (Gentofte),3.766895425,3.67713666666667,3.97764226829268,4.023095225,3.346369,,
Søholmskolen (Ringsted),3.76599182142857,3.68792501785714,3.76041666071429,4.13308530357143,3.33120746428572,,
Søholmskolen (Rudersdal),3.64082839722863,3.69310173210163,3.7158914744186,3.97820667667437,3.06211418750001,8.02146019730943,223
Søhusskolen (Odense),3.48230784431138,3.4632433313253,3.58033932335329,3.86285761676647,2.89525234730539,7.22509408860758,869
Søhøjskolen (Egedal),3.43288018709678,3.44668878135049,3.51618123300971,3.74260022115385,2.92233779935275,7.08933780441176,680
Søllested Landsbyordning (Lolland),3.34731962711864,3.23552937931035,3.45338983050847,3.56826742372881,3.13276825423729,,
Sølvgades Skole (København),3.54326771945701,3.61342908597286,3.51960784162896,3.90392695475113,2.96007325791855,7.65665588107201,597
Sølystskolen (Aarhus),3.68930733247423,3.78402662371135,3.78286082731959,3.99924521134021,3.08185441237114,8.01434748383085,804
Sølystskolen (Silkeborg),3.5385833546798,3.57944044444445,3.65452674814815,3.87430018226602,2.95115812098766,7.30430177975632,1067
Sønderbroskolen (Aalborg),3.66850972266666,3.68400446276596,3.71577777866667,4.04999789361703,3.07181054010695,7.22987282322713,973
Søndergades Skole (Brønderslev),3.53016897590362,3.52110577108434,3.58358434036145,3.92846146686748,2.94003151204819,7.00992239470781,907
Sønderholm Skole (Aalborg),3.51389434117647,3.51208674117647,3.49107142857143,3.90921568235294,2.97745096470588,7.31047283435583,163
Sønderlandsskolen (Holstebro),3.61695415932204,3.57182395578232,3.79293785084746,3.87167927027028,3.20566894217687,6.86900467023809,840
Søndermarkskolen (Frederiksberg),3.52110930434783,3.60492016586539,3.59520934299517,3.84166190144232,2.9097793097561,7.24193827777776,954
Søndermarkskolen (Randers),3.63647262436548,3.58447735532995,3.75507614213198,3.97304004060914,3.14382402538071,6.8312511885246,366
Søndermarksskolen (Bornholm),3.40130787113402,3.32640313402062,3.36769759278351,3.79542832474227,2.94046389690722,6.82413680898877,712
Søndermarksskolen (Slagelse),3.55489079126214,3.49978133333334,3.67845528292683,3.8221551352657,3.15929264563107,6.49105814244603,695
Søndermarksskolen (Vejle),3.60601525524476,3.62023105244756,3.71824009440559,3.86509323776224,3.14917292631579,6.91975762096774,620
Sønderrisskolen Aura (Esbjerg),3.64459372890025,3.61274398465474,3.79774083375959,3.95450072704082,3.14374845384615,7.31751209502924,684
Sønderskov-Skolen (Sønderborg),3.54001092378049,3.59996361890245,3.57168186322188,3.84563973333334,3.02013981039755,6.8087085839416,959
Søndersøskolen (Furesø),3.63073628995434,3.68427579176203,3.74446986727689,3.98415240961099,3.00384783908047,8.2713316777164,1086
Søndervangskolen (Aarhus),3.55109016949152,3.64518450561798,3.59039547457627,3.804105,3.05758675706215,5.82213303728072,456
Søndervangskolen (Favrskov),3.53361740406977,3.51334081686047,3.5981535451895,3.90026493063585,2.98539588662791,7.54702850969827,928
Søndre Skole (Køge),3.62008970892019,3.62841852112677,3.65923317840376,3.93888888732394,3.13271851643193,7.27970351043115,719
Søndre Skole (Viborg),3.50915149824561,3.51384856293706,3.71860328521127,3.773282728223,2.98226483745583,7.14600542995169,828
Søren Kanne-Skolen (Norddjurs),3.47508481765558,3.41992468505081,3.63449443686502,3.80338509275363,2.98317343941607,6.72123153577982,545
Sørvad-Ørnhøj Skole (Herning),3.53808399052133,3.53746131279622,3.62954186255924,3.92000037264151,2.9440588773585,7.00832670725389,386
Søstjerneskolen (København),4.38093208333333,4.22756392307692,4.48717953846154,4.55773814285714,4.37912084615385,,
Søvind Skole (Horsens),3.5376086744186,3.55744718604651,3.58720930232558,3.83352713953488,3.06699890697674,,
Taarbæk Skole (Lyngby-Taarbæk),3.7965016744186,3.77846976744186,3.81976744186047,4.08685860465116,3.38759686046512,,
Tagensbo Skole (København),3.61391139130435,3.65779837391304,3.62173913043478,3.87695653043478,3.19235596491228,5.81348010727273,550
Tallerupskolen (Assens),3.58877218333333,3.63146815416667,3.6736111125,3.88455356666667,3.06529186192468,7.68975068413597,706
Tangsø skole (Lemvig),3.88692140540541,3.72522502702703,3.92567567567568,4.15675675675676,3.66409272972973,,
Tappernøje Dagskole (Næstved),3.80828541666667,3.645299,4.1875,4.15897438461539,3.419643,,
Tarm Skole (Ringkøbing-Skjern),3.60053057201646,3.58837600411523,3.64026062962963,3.9370015123967,3.12031157201646,6.56442744477611,1005
Tarup Skole (Odense),3.52367674473684,3.60384039313985,3.40745613947368,3.88735262467192,2.98167674074074,7.51118800573065,1047
Thise Skole (Brønderslev),3.67386194117647,3.39390747058824,3.5637255,4.13006535294118,3.38235294117647,,
Thorning Skole (Silkeborg),3.34991780107527,3.33198060215054,3.44819819459459,3.62293651351351,2.91989248387097,6.76522953944563,469
Thorsager Skole (Syddjurs),3.54923352380952,3.41858768253968,3.75,3.95573192063492,2.99999996825397,,
Thorstrup Skole (Varde),3.68127113333333,3.59682533333333,3.59166666666667,4.09222223333333,3.23809526666667,,
Thorup-Klim Skole (Jammerbugt),3.70106733333333,3.67261893333333,3.775,3.91666666666667,3.38095253333333,,
Thurø Skole (Svendborg),3.86425179527559,3.79808497619047,3.9173177109375,4.1530319921875,3.48425196850394,7.34740217355373,242
Thyborøn Skole (Lemvig),3.60044154716981,3.5084230754717,3.55660377358491,4.08855945283019,3.03593894339623,6.51448370555556,360
Thyholm Skole (Struer),3.577809,3.53701049090909,3.4894578373494,4.07564543373494,2.95741537349398,6.93554892184725,563
Thyregod Skole (Vejle),3.46920578531073,3.40579894886364,3.58707865168539,3.75538291525424,3.05472153672316,6.75227075516693,629
Tibberupskolen (Helsingør),3.60832078205128,3.64554996692113,3.72820513076923,3.95571711450382,2.99211694041451,7.77806224786329,1755
Tikøb Skole (Helsingør),3.73246367346939,3.66758977551021,3.64285714285714,4.0246031632653,3.4331876122449,,
Tilst Skole (Aarhus),3.39616309489051,3.49018723897059,3.43886860948905,3.6651257080292,2.87990094890511,6.52022331696014,1079
Tilsted Skole (Thisted),3.75415074074074,3.710648,3.71296296296296,4.05,3.40476187037037,,
Tim Skole (Ringkøbing-Skjern),3.62018723529412,3.56587000735294,3.81066176470588,3.9379085,3.11887254411765,7.11380374606742,445
Timring Skole (Herning),3.58933527272727,3.50476172727273,3.59090909090909,3.95319866666667,3.14754687878788,,
Tinderhøj Skole (Rødovre),3.39886699555555,3.38411809333333,3.54148148,3.67023456444444,2.94996824,6.37691645197741,531
Tingagerskolen (Faaborg-Midtfyn),3.39642219742489,3.38262477682403,3.56695156837607,3.71013181974249,2.86135296137339,6.57161071574642,978
Tingbjerg Skole (København),3.67402853386454,3.71598402,3.745333336,3.89743248207172,3.25862498393574,5.62259597251586,473
Tingkærskolen (Odense),3.52577494505494,3.53064481318682,3.61141804972376,3.85371174033149,3.00891866850829,6.96720219920319,502
Tinglev Skole (Aabenraa),3.53476847474747,3.47018482474227,3.67681895431472,3.90245074371859,3.02621466497462,6.7471267107438,605
Tingløkkeskolen (Odense),3.70278697701149,3.74656376887873,3.75535168348624,4.04642947608201,3.12099613333334,7.58217334090908,924
Tingstrup Skole (Thisted),3.70640244489796,3.67961177235772,3.73469387755102,4.13070295102041,3.12104958367347,7.26345027212572,1209
Tirsdalens Skole (Randers),3.42203708977036,3.38950023173279,3.64487447698745,3.76085317708334,2.83807025157234,7.22950597640793,1314
Tistrup Skole (Varde),3.65434494771242,3.64591159868421,3.70098039215686,4.09786184210526,3.02841581699346,6.82845547169812,371
Tjæreborg Skole Signatur (Esbjerg),3.45515829090909,3.44634219565217,3.54891304347826,3.77094661454545,2.95243288727273,7.34350923195876,582
Tjørnegårdskolen (Roskilde),3.57637093193717,3.57040131250001,3.68935427748691,3.87923834554974,3.06564081382979,6.69279585623003,626
Tjørnegårdsskolen (Gentofte),3.5930565631068,3.68967210714286,3.81881720645161,3.8658201883117,2.9806421465798,8.03792028900523,955
Tjørring Skole (Herning),3.82822805072464,3.76699435507246,3.8804347826087,4.1004830942029,3.47670802898551,,
Toftegårdsskolen (Brønderslev),3.43705183582089,3.32799093283582,3.54912935074627,3.89431511851852,2.83975307407407,7.100559140553,434
Tofthøjskolen (Aalborg),3.48700978597786,3.46312141176471,3.6429889298893,3.89469337638377,2.8460935,6.99010719039146,562
Toftlund Skole (Tønder),3.65702065740741,3.61451343055556,3.69907407407407,3.99949845833333,3.19386486511628,6.42476909181636,501
Tollundskolen (Silkeborg),3.53793903214285,3.54254872302159,3.63682032978723,3.92320228469751,2.90734620640569,,
Tommerup Skole (Assens),3.52767781707317,3.48462775609756,3.73333333333333,3.86639082926829,2.97032518902439,7.0670592,515
Toppedalskolen (Vesthimmerlands),3.76458503738318,3.6512015046729,3.96884735514019,4.15555555140187,3.21384072897196,6.80429988265307,196
Tornby undervisningssted (Hjørring),3.55769894444444,3.46435183333333,3.33333333333333,3.91141977777778,3.28439138888889,6.44364311009174,109
Tornemark Dagskole (Næstved),3.10000105,3.13720225,3.1875,3.21825395,2.84285715,,
Tornhøjskolen (Aalborg),3.50698968468469,3.37188253153153,3.59384383783784,3.81369226126126,3.16829687387387,5.59391148704665,386
Torslev Skole (Frederikshavn),3.38512298347107,3.359579,3.41942148760331,3.72268085245902,2.90613930578512,6.66234208744395,446
Torstorp Skole (Høje-Taastrup),3.45126938686132,3.51444666666667,3.54242424363636,3.67849234782609,2.98683472058823,6.90216408235293,935
Tove Ditlevsens Skole (København),3.61853779191919,3.6259558117409,3.73131313333333,3.95787237373738,3.05857624040405,7.17793678690344,901
Tranbjergskolen (Aarhus),3.53257817477876,3.56734960398231,3.56065634070796,3.82148177362637,3.05390666075389,7.08049144032921,729
Tranegårdskolen (Gentofte),3.61800063414634,3.81716215510205,3.64939024796748,3.90412149593496,2.96859086122449,8.59705313124999,800
Tre Ege Skolen (Faaborg-Midtfyn),3.48658266292135,3.467808,3.47940075280899,3.80714731460674,3.07494597727273,5.93474382716049,162
Tre Falke Skolen (Frederiksberg),3.43209165517241,3.49533426732674,3.6042692955665,3.77478019117647,2.78052801980198,7.10012241769041,814
Trekløverskolen (Frederikssund),3.56013181388889,3.51283170833334,3.61336126536313,3.88828870083103,3.1188475070028,7.0034523308157,662
Trekløverskolen (Randers),3.668909703125,3.40551172440945,3.928385421875,4.03502603125,3.2917410390625,,
"Trekløverskolen, Silkeborg (Silkeborg)",3.5179197375,3.54952748370928,3.57664995739348,3.87583818453866,2.92886381453634,6.87951470842824,439
Trekronerskolen (Jammerbugt),3.84417245,3.5645831,3.925,4.33375,3.43571425,,
Trekronerskolen (Roskilde),3.63062853593429,3.69536401024591,3.63082990534979,4.01554219269778,3.01610816255145,8.29773309519229,1040
Trongårdsskolen (Lyngby-Taarbæk),3.62528052475248,3.74015702325582,3.65921633443709,3.94648208223685,3.03047144701987,7.92539901315789,912
Trællerupskolen (Lejre),3.54535955704698,3.57407839597315,3.63310961744967,3.85451852,3.00830931543624,7.38387592690059,342
Trørødskolen (Rudersdal),3.72691787157534,3.74809115753426,3.88133903076923,3.96891286518771,3.26020584734135,8.08437777482019,1390
Tune Skole (Greve),3.44643307440476,3.4001204077381,3.58060516071429,3.78358135119049,2.95205303293413,6.90171956992638,951
Tungelundskolen (Favrskov),3.54917195151515,3.4768758,3.53737373939394,3.84574075151515,3.21875899393939,6.85167327306273,542
Tuse Skole (Holbæk),3.55785234322034,3.5682623106383,3.62001424358974,3.93815434468085,2.99783180425532,6.91121515972894,1033
Tved Skole (Svendborg),3.59396,3.5593970070922,3.64716312056738,3.86461780851064,3.21681866666667,,
Tvis Skole (Holstebro),3.55016818118467,3.57532372222222,3.70296167247387,3.94060847222223,2.8739759965035,7.65355775510202,1078
Tylstrup Skole (Aalborg),3.7651762368421,3.62077057894737,3.69078947368421,4.14305555263158,3.443609,,
Tårs Skole (Hjørring),3.41928901226994,3.40615316666667,3.54979675,3.80395845679012,2.83496933742331,6.52901057538461,650
Tåsingeskolen (Svendborg),3.496969416,3.46961498400001,3.633333336,3.87269777555111,2.92258572600001,7.27358124401913,836
Tølløse Skole (Holbæk),3.52175047826087,3.47048856078431,3.76086956916996,3.815249,2.99914019047619,6.80955968445121,656
Tømmerup Skole (Kalundborg),3.78884742857143,3.7960599047619,3.68452380952381,4.07063492857143,3.43877542857143,,
Tønder Distriktsskole - Digeskolen (Tønder),3.78736386486486,3.66409248648649,3.73648648648649,4.18581081081081,3.39639635135135,6.93262368794327,141
Tønder Distriktsskole - Grundskolen (Tønder),3.76359904812834,3.75589923529412,3.77598566129032,4.10064644086022,3.29895595187166,6.4542323888889,270
Tønder Distriktsskole - Møgeltønder Skole (Tønder),3.52756751282051,3.32778782051282,3.479166675,3.94436089473684,3.18644694871795,,
Tønder Distriktsskole - Overbygningsskolen (Tønder),3.38301820440252,3.44102516981133,3.37063491746032,3.77570408150471,2.76503677287066,6.84601342481207,1596
Tørring Skole (Hedensted),3.30900761585366,3.27923920731707,3.45959595757576,3.65271245121951,2.74414257668712,6.66074722429906,535
Ubberud Skole (Odense),3.57030647712419,3.56070120261438,3.67640692857143,3.96572847019868,2.96454853896104,6.98838738374291,529
Udby Skole (Holbæk),3.70270032142857,3.4991495,3.50892857142857,4.17777777777778,3.42857146428571,6.31336359677419,124
Ugerløse Skole (Holbæk),3.64781482051282,3.60286925641026,3.64529915384615,3.84615382051282,3.42222215384615,,
Uglegårdsskolen (Solrød),3.65406175768535,3.66594609945752,3.77456299095841,3.98973983935018,3.0899014954628,7.78616234963651,1513
Uldum Skole (Hedensted),3.61083044067797,3.56275201694916,3.68502825423729,3.85084745762712,3.27845037288136,,
Ulfborg Skole (Holstebro),3.63647674691358,3.63832500609756,3.64351851851852,4.04402100609756,3.0489417654321,6.51304082100239,419
Ulkebøl Skole (Sønderborg),3.67370963496933,3.70497592987806,3.87846153846154,3.95957720183487,3.14084361419753,7.09484374663908,967
"Ullerup Bæk Skolen, Nr. Alle (Fredericia)",3.43712171052632,3.47541416959065,3.65713587390029,3.78412351020409,2.78240895882353,6.54906969568822,1206
"Ullerup Bæk Skolen, Skjoldborgsvej (Fredericia)",3.51256696551724,3.50238428571429,3.60908440772532,3.78350512987013,3.09452274248927,6.61859966165414,399
"Ullerup Bæk Skolen, Skolesvinget (Fredericia)",3.59688846902655,3.52049436283186,3.53982300884956,3.9439738761062,3.21019803539823,,
Ullerødskolen (Fredensborg),3.63654557446809,3.50822967391304,3.74305554166667,4.02933974468085,3.13247217021277,,
Ullits Skole og Børnehuset Fjorden (Vesthimmerlands),3.5440715,3.3740325625,3.51822915625,3.81484375,3.3504465,,
Ulsted Skole (Aalborg),3.5138040625,3.33513128125,3.40909090909091,3.84336916129032,3.31890327272727,,
Ulstrup Skole (Favrskov),3.48134084337349,3.46868659638554,3.47088353614458,3.84307228915662,2.98135644242424,6.85349321943049,597
Ulstrupskolen (Odsherred),3.2450124,2.9244048,3.5416667,3.4971429,3.0809523,,
Ungeuniverset-Vojens (Haderslev),3.3449562189781,3.43360454545455,3.52014652014652,3.6223382635379,2.75679399267399,6.2586555,524
Usserød Skole (Hørsholm),3.54127252688172,3.61885691756273,3.61768219713262,3.8138092437276,3.0193548530466,7.80574679912184,911
Utterslev Skole (København),3.45667538010204,3.57452292071612,3.4769820971867,3.78587442385788,2.83893989717224,7.27249523956931,743
Vadgård Skole (Gladsaxe),3.65361879455445,3.67228610421838,3.71687242716049,3.89645614143922,3.25012379207921,6.86203943687942,705
Vadum Skole (Aalborg),3.54940003968254,3.58012084920635,3.72619047619048,3.83161375396825,3.00113374603174,6.91019911751662,451
Valby Skole (København),3.47278767567568,3.53593464864866,3.53468063473054,3.73221175748504,2.99613902402402,6.62312984370258,659
Valdemarskolen (Herning),3.56844846666667,3.44050729213483,3.79494382022472,3.842403,3.20930984269663,,
Valdemarskolen (Ringsted),3.67232066972477,3.68872856880733,3.62731481481482,4.02513106422018,3.18435998165137,6.33349775900278,361
Valhøj Skole (Rødovre),3.61684482460733,3.64979990026248,3.72802436814621,3.9223558772846,3.08069684816754,7.00810522753456,868
Vallensbæk Skole (Vallensbæk),3.62093394158076,3.67388986941581,3.70446735738832,3.8347979072165,3.22018489347079,7.3633681911111,675
Vallerødskolen (Hørsholm),3.61561421774194,3.71167902016129,3.69220430241935,3.89980479435484,3.04952763967611,8.21422396909872,1165
Valsgaard Skole (Mariagerfjord),3.77219972,3.67904748,3.91166666,4.04049207,3.41433337,,
Vamdrup Skole (Kolding),3.61295976449275,3.62238743478261,3.71950482971015,3.94558171739131,3.06307798550725,6.88828968286443,782
Varnæs Skole (Aabenraa),3.7457561875,3.668154625,3.828125,4.0055555625,3.4129463125,,
Vedbæk Skole (Rudersdal),3.70303359566787,3.75648518411553,3.71467391304348,4.07286402166065,3.11164593478261,8.0686845178808,755
Vejgaard Østre Skole (Aalborg),3.62173250724637,3.58282713285025,3.73651368599034,4.03277164009662,3.0107947826087,7.32828434924077,922
"Vejle Midtbyskole, afdeling Damhaven (Vejle)",3.5733859047619,3.54739609589041,3.66383219727891,3.79505308108108,3.22017284931507,6.10491508064515,930
"Vejle Midtbyskole, afdeling Strandgade (Vejle)",3.42287939108911,3.45825428855722,3.69663382758621,3.63830726960784,2.9099599059406,,
Vejlebroskolen (Ishøj),3.46312246859903,3.5017567815534,3.45272435576923,3.77126099514563,2.98439152173913,6.09090092428571,700
Vejrup Skole Fortuna (Esbjerg),3.79945443902439,3.75319380487805,3.92261904761905,4.0494709047619,3.42578402439024,,
Veksø Skole (Egedal),3.65889385714286,3.74561587301588,3.57010582539683,4.07902493650794,3.04263036507937,,
Vemb Skole og Børnehus (Holstebro),3.61677451020408,3.62803679591837,3.66156463265306,3.98418367346939,3.04946551020408,6.03983465384616,26
Vemmelev Skole (Slagelse),3.50901257446809,3.45339339501779,3.55880614539007,3.79145559219859,3.14103343262411,6.72783208538588,609
Vendsyssel Rådgivningscenter Silkeborg (Silkeborg),2.88528746666667,2.8088888,3.08333333333333,3.28148146666667,2.30317466666667,,
Veng Skole og Børnehus (Skanderborg),3.67572896969697,3.53589451515151,3.83585857575758,3.97205384848485,3.31515148484849,,
Verninge Skole (Assens),3.51003202173913,3.53967382608696,3.42753623913044,3.86649415217391,2.98243382222222,,
Vestbjerg Skole (Aalborg),3.60973197818182,3.57977189454546,3.75030525274725,3.94552236363637,3.07952378909091,7.99176731542461,577
Vester Hassing Skole (Aalborg),3.6076377051282,3.61759757264958,3.71509971794872,3.95227920940171,3.04202279059829,7.29805547859327,654
Vester Mariendal Skole (Aalborg),3.57158974763407,3.56558249211357,3.61215933018868,3.91098341955837,3.07063241640379,7.43685159754947,1061
Vester Nebel Skole (Kolding),3.64015214084507,3.62642508450704,3.75586854929578,3.90210150704225,3.21026153521127,,
Vesterbro Ny Skole (København),3.62285154887218,3.68027767750001,3.64954051629073,3.91903973697271,3.11661884170855,6.88843368207024,541
Vestergårdsskolen (Aarhus),3.48551687564767,3.50813076804124,3.5969387755102,3.79157508717948,2.97029944329897,6.58868143719807,414
Vesterkærets Skole (Aalborg),3.63894077419355,3.70937007741935,3.76720430322581,3.87135432903226,3.15127493548387,7.05348984545454,440
"Vesterlandsskolen, afd. Fuglebjerg (Næstved)",3.41629346861925,3.35377810504202,3.59972105439331,3.66357009623431,3.016948,6.2573753673913,460
"Vesterlandsskolen, afd. Grønbro (Næstved)",3.44450621951219,3.34233448780488,3.47967480487805,3.79243126829268,3.03373987804878,,
"Vesterlandsskolen, afd. Hyllinge (Næstved)",3.34834232142857,3.17742339285714,3.47321428571429,3.65252792592593,3.05799314285714,6.11513817910448,67
Vestermarkskolen (Svendborg),3.39610325714286,3.32128275706215,3.33571428571429,3.86384126857143,2.82962660227273,7.02775678238342,386
Vestervang Skole (Viborg),3.60642817231638,3.59064649717515,3.63841405698006,3.9503990736544,3.11138009887006,6.87395883588957,652
Vestervangskolen (Herning),3.77812285501859,3.75916671003718,3.72440699250936,4.09812356133829,3.37367678438661,6.75575017457627,590
Vestervangsskolen (Randers),3.4670883445946,3.45546362022473,3.621229260181,3.74159103139014,3.00070945372461,6.72635150361663,1106
Vestervig Skole (Thisted),3.056010875,3.139508875,3.046875,3.346875,2.55059525,6.76178876699029,103
Vestfjendsskolen (Viborg),3.51101818248175,3.45661559854015,3.58455882352941,3.81235662043795,3.09655891970803,6.85704719733333,375
Vestre Skole (Middelfart),3.60927501290323,3.56624157419355,3.69408601935484,3.95476958064516,3.10394251948052,7.05076200187266,534
Vestre Skole (Odense),3.63973482485876,3.65060523163842,3.83380681818182,3.89860775141243,3.15127164204545,7.30238054492753,690
Vestre Skole (Silkeborg),3.64152509440559,3.61154668531468,3.82634032517483,3.98885975524476,3.06817573591549,7.43008440749148,881
Vestre Skole (Svendborg),3.70498790839695,3.67348527480916,3.82142857142857,3.98707011363636,3.24173026717557,6.02167690547264,201
Vestre Skole (Viborg),3.50647985674157,3.48401510422536,3.63014981460674,3.81594212359552,3.01723004788732,6.98417216570881,1044
Vestrup Skole (Vesthimmerlands),3.65052641666667,3.60788691666667,3.60416666666667,3.91296295833333,3.33928570833333,,
Vestsalling Skole og Dagtilbud Balling (Skive),3.40834341758242,3.4253334945055,3.61263736263736,3.81650968681319,2.68906331868132,6.80665650340136,735
Vestsalling Skole og Dagtilbud Rødding (Skive),3.85891436363636,3.77270312121212,4.11868687878788,4.18585857575758,3.30803578125,,
"Vestsalling Skole og Dagtilbud, Lem (Skive)",3.7607235,3.5877065625,3.82638889583333,4.2014798125,3.26747714893617,,
"Vestskolen, Nordskovskolen (Faxe)",3.28307054846336,3.30615920853081,3.40921568470588,3.56419867924529,2.78016434515367,6.67751916465866,1494
"Vestskolen, Terslev Skole (Faxe)",3.60604173076923,3.56784169230769,3.59615384615385,3.91746030769231,3.24688642307692,,
"Vestskolen, Vibeengskolen (Faxe)",3.67948683783784,3.67753632432432,3.73713646308725,4.00567620945946,3.17178249324324,,
"Vestskolen, afd. Skovbakken (Odder)",3.55055533841464,3.58602148170732,3.70858739939024,3.92001134042554,2.89237509815951,7.26648887983136,1423
"Vestskolen, afd. Vestermarken (Odder)",3.60154583703704,3.64762781343284,3.52345678518519,3.95545268888889,3.09223986666667,,
Vibeholmskolen (Ishøj),3.65427293312102,3.64371917571885,3.7023429201278,3.93754550000001,3.2320436474359,6.00306796197183,710
Vibenshus Skole (København),3.53890468141593,3.61850320353983,3.53259259555556,3.86293896460177,2.99453227433628,7.27396369119768,693
Vibeskolen (Nyborg),3.52704224285714,3.51019788530466,3.63967971530249,3.81819888967972,3.05827785304659,6.55245096923076,845
Viby Skole (Aarhus),3.69034969550173,3.70256757093427,3.74884659515571,4.03240464930556,3.16035053125,7.39636454503816,655
"Viby Skole, afdeling Bueager (Roskilde)",3.34024483233533,3.3841958742515,3.47339357228916,3.76041250898204,2.61485598802395,7.52367007153284,685
"Viby Skole, afdeling Ørstedvej (Roskilde)",3.2647281,3.30029429032258,3.57526880645161,3.61789558064516,2.54047616666667,7.0369638725,400
Videbæk Skole (Ringkøbing-Skjern),3.38932902734375,3.4101639453125,3.57581699215686,3.70195455686275,2.8088262578125,6.76983168202764,868
Vig Skole (Odsherred),3.33264595979899,3.40133326,3.35281923880597,3.59477381,2.85983642424243,6.39459604545455,308
Vigerslev Allés Skole (København),3.66207771014493,3.66744866343827,3.73795180722892,4.00098919082126,3.12674966585957,6.80523990031152,642
Vigersted Skole (Ringsted),3.38869368918919,3.40746571724138,3.57086168027211,3.66961068243243,2.87696219310345,6.94636955696202,711
Vildbjerg Skole (Herning),3.58954251282051,3.53973649100258,3.77685421994885,3.90247558205129,3.09297923589744,7.09057428970163,1039
Vinderup Skole (Holstebro),3.55375515573771,3.58965966393443,3.52185791803279,3.83989070491803,3.1149547107438,,
Vinding Skole (Vejle),3.59620708041958,3.58196578397213,3.74708624475525,3.95967782167833,3.00572762587412,7.43237940758293,844
Vindinge Skole (Roskilde),3.58158076923077,3.58980891758242,3.7275641043956,3.9763357704918,2.92653063186813,7.87708672727273,77
Vipperød Skole (Holbæk),3.46787498578199,3.45923543867925,3.65165876777251,3.86431581042654,2.79879818571429,6.93700116746412,627
Virklund Skole (Silkeborg),3.73545224705883,3.7275931953125,3.76209150588235,4.0791192,3.23512605098039,7.60903179494381,712
Virring Skole (Skanderborg),3.63969706666667,3.58215033809525,3.71031746190476,4.05060847142857,3.07401358571429,7.10240922030981,581
Virum Skole (Lyngby-Taarbæk),3.7892155543278,3.87590461325968,3.81675874953959,4.11755605156538,3.20520475506446,8.98152053799191,1474
Virupskolen (Aarhus),3.6130493803681,3.64951665644172,3.67333333538462,3.97070917177915,3.01961903384615,7.86469508919597,796
Vissenbjerg Skole (Assens),3.62228513166144,3.64500958490567,3.74973876802508,3.93702791222571,3.08338588958991,6.92678527499998,960
Vitaskolen Bohr (Esbjerg),3.63891476452119,3.6611739167975,3.7431758519685,3.96828621406251,3.08186063893251,7.72167176705372,1378
Vittenbergskolen Vadehav (Esbjerg),3.61220583486238,3.57311635483871,3.80733944954128,3.90867917431193,3.11222440740741,6.9412353880753,956
Vodskov Skole (Aalborg),3.6069854408284,3.61557468934912,3.68639053254438,3.98554639940829,3.00774338575668,6.95278687453873,1084
Voel Skole (Silkeborg),3.79035876190476,3.76520522222222,3.82804233333333,4.13650793650794,3.29953916129033,,
Voerladegård Skole (Skanderborg),3.8350682244898,3.67930018367347,3.84183673469388,4.27074828571428,3.3867832244898,,
Vonsild Skole (Kolding),3.61041421712538,3.60565374006117,3.62971457798165,4.0518624018405,2.97529487155963,7.20405138157895,684
Vorbasse Skole (Billund),3.32463988235294,3.24945511864407,3.4390756302521,3.67372686666667,2.86218485714286,6.69411154594595,370
Vorgod-Barde Skole (Ringkøbing-Skjern),3.8331990862069,3.67374777586207,3.83620689655172,4.13467432758621,3.58128079310345,,
Vorrevangskolen (Aarhus),3.61519118461539,3.65691168582376,3.78120977992278,3.85884114942529,3.12210623846154,6.99683187652173,575
Vrå undervisningssted (Hjørring),3.56007661061947,3.56215398230089,3.58038348230089,3.9321358,3.01970082743363,7.0408096609756,820
Åby Skole (Aarhus),3.60103313896457,3.70048887158471,3.69783197831978,3.94111821409214,2.94616834153005,7.08377522292992,942
Ådalens Skole (Frederikssund),3.51197635082873,3.41094834903047,3.62384898618785,3.90705128296704,2.99917784530387,7.44802512638581,902
Ådalens Skole (Syddjurs),3.54945802027027,3.53363352702702,3.75963718367347,3.78643018243243,3.10558233108108,6.88770560817308,416
Ådalskolen (Ringsted),4.05154494736842,3.899812,4.16228068421053,4.23477442105263,3.9028822631579,,
Ådalskolen (Skive),3.81813633333333,3.77524614942529,3.89942528735632,4.10702427586207,3.40517236781609,6.21999959,100
Ådalskolen Bohr (Esbjerg),3.698132375,3.62644542857143,3.86383927678571,3.94943514414414,3.32997447321428,6.25805153818182,275
Ådalsskolen (Kolding),3.45597652631579,3.44543640740741,3.7280701754386,3.69556529824561,2.97138680701755,,
Ådum Børneunivers (Ringkøbing-Skjern),3.71628056521739,3.73447195652174,3.58695652173913,4.03333334782609,3.30745339130435,,
Ågerup Skole (Holbæk),3.43215205882353,3.41141447058824,3.65277777777778,3.75443517647059,2.89232805555556,7.30776353043478,115
Ålbæk Skole (Frederikshavn),3.66341125,3.55227732608695,3.82971014130435,3.88594290217391,3.37277430434783,6.77685142592593,270
Åløkkeskolen (Odense),3.5705391125,3.5890475375,3.55,3.99743055,2.9333928625,,
Årby Skole (Kalundborg),3.55234932432432,3.43422337837838,3.65315316216216,3.8472972972973,3.19214927027027,,
Årre Skole (Varde),3.71841002898551,3.58120528985507,3.71014492753623,4.02246376811594,3.44513456521739,,
